domain,image_id,sample_fingerprint,sha256,size_bytes
dense,images__val__0000356_04313_d_0000651.jpg,152323c9804e7d611b7078479ea478162d5bd07387345a8384a4a9031ad3a3cc,152323c9804e7d611b7078479ea478162d5bd07387345a8384a4a9031ad3a3cc,112959
dense,images__val__0000356_04901_d_0000654.jpg,8da8ca98e65518a75aa50e7a7cc6157912d06c2d2e9ac138b05414df9ecc9519,8da8ca98e65518a75aa50e7a7cc6157912d06c2d2e9ac138b05414df9ecc9519,121877
dense,images__val__0000356_05097_d_0000655.jpg,aedcd60fe0972e9dea4e34ad9f84508f695ad325d956062fc39065d2d8400564,aedcd60fe0972e9dea4e34ad9f84508f695ad325d956062fc39065d2d8400564,124300
dense,images__val__0000364_01569_d_0000781.jpg,f9a035f02c5cd1741efc78ee73f59afa18b8b2589d9e575cc5a7772797e05ccc,f9a035f02c5cd1741efc78ee73f59afa18b8b2589d9e575cc5a7772797e05ccc,110516
sparse,images__val__0000021_00000_d_0000001.jpg,75fdfa4790236cee64f2e0cba7be9d1693648a07346de5e8858fc3c8c8d0b82a,75fdfa4790236cee64f2e0cba7be9d1693648a07346de5e8858fc3c8c8d0b82a,80019
sparse,images__val__0000021_00500_d_0000002.jpg,9425b639d79cbbb99e686178b5035bf2fd252436baa776cfe2440a38e4f0c94c,9425b639d79cbbb99e686178b5035bf2fd252436baa776cfe2440a38e4f0c94c,84927
sparse,images__val__0000021_00800_d_0000003.jpg,088d30785f0f8defbbf4b0de8c20c1a200a74758532435cd2936e63be6711154,088d30785f0f8defbbf4b0de8c20c1a200a74758532435cd2936e63be6711154,92381
sparse,images__val__0000022_00500_d_0000005.jpg,d0edc550a71096c2c459c7d060bf45e72af51deb1dfb88ad45d25ebedb700ade,d0edc550a71096c2c459c7d060bf45e72af51deb1dfb88ad45d25ebedb700ade,72128
sparse,images__val__0000022_01036_d_0000006.jpg,b444df95836457c96613401bd1367095daf3c63f0fc891ba8b4a9d2211aa0ba4,b444df95836457c96613401bd1367095daf3c63f0fc891ba8b4a9d2211aa0ba4,65497
sparse,images__val__0000022_01251_d_0000007.jpg,a5666fe77fa867840bcee14035519cabfce020ecb71a73df6f355740f6577c41,a5666fe77fa867840bcee14035519cabfce020ecb71a73df6f355740f6577c41,73777
sparse,images__val__0000023_00300_d_0000009.jpg,6923df0685125ca0b0e0cb8b62f6bd2deae981abca0cedf775de054b2c4c58d0,6923df0685125ca0b0e0cb8b62f6bd2deae981abca0cedf775de054b2c4c58d0,77938
sparse,images__val__0000023_00868_d_0000010.jpg,f16fb88896d0b56355a486b9447bc09668e7f79af520b56f36cfafe1b0e6c115,f16fb88896d0b56355a486b9447bc09668e7f79af520b56f36cfafe1b0e6c115,70103
sparse,images__val__0000023_01233_d_0000011.jpg,0745a2292c92123fbce7d8e314cc11e1dd3ea3e6cbb9aeb216de479a71c7a7cd,0745a2292c92123fbce7d8e314cc11e1dd3ea3e6cbb9aeb216de479a71c7a7cd,67015
sparse,images__val__0000024_00000_d_0000012.jpg,943bc63643293d864d0181611abc4cf7468a67cfe9cf01ab0723046d278202bd,943bc63643293d864d0181611abc4cf7468a67cfe9cf01ab0723046d278202bd,89301
sparse,images__val__0000024_00500_d_0000013.jpg,8ea3964ff560446af331cb11ba50c1391f3929b3cec9b33f16053f9be2e1b0e0,8ea3964ff560446af331cb11ba50c1391f3929b3cec9b33f16053f9be2e1b0e0,74788
sparse,images__val__0000024_01000_d_0000014.jpg,0633cf1f0ab2c2d8fcde55d014465d875433cac69edbb643e8b9485f60ba1269,0633cf1f0ab2c2d8fcde55d014465d875433cac69edbb643e8b9485f60ba1269,87745
sparse,images__val__0000024_01543_d_0000015.jpg,060a42ec3ff7f4f601f91dadcc2acb2dadea6a1ab05ad79525c8784dc586e3ff,060a42ec3ff7f4f601f91dadcc2acb2dadea6a1ab05ad79525c8784dc586e3ff,113419
sparse,images__val__0000026_00000_d_0000024.jpg,be751662933a2f2d4d30adc4e47334cc66b14c93450e067ccf8a97d8da8729f6,be751662933a2f2d4d30adc4e47334cc66b14c93450e067ccf8a97d8da8729f6,182794
sparse,images__val__0000026_00500_d_0000025.jpg,993376b691f28c6f424bd6545df84e2d87c69ebe7075cd2d55faace64b474f5d,993376b691f28c6f424bd6545df84e2d87c69ebe7075cd2d55faace64b474f5d,150402
sparse,images__val__0000026_01000_d_0000026.jpg,69b1ce6d57e0e1b9d587bf4312a3234f2eeab1212d13d5b4835e09f2b3f61add,69b1ce6d57e0e1b9d587bf4312a3234f2eeab1212d13d5b4835e09f2b3f61add,131175
sparse,images__val__0000026_01500_d_0000027.jpg,a2f3bcfd7293caae0210b5823b15aea03ef0820c182c59e5ddc7f9f1cc7d86a7,a2f3bcfd7293caae0210b5823b15aea03ef0820c182c59e5ddc7f9f1cc7d86a7,168961
sparse,images__val__0000026_02000_d_0000028.jpg,3dcf3b446661f47473cbfaefa4837be5ce19d71aa8f0a19c9eaaa16602fd77dc,3dcf3b446661f47473cbfaefa4837be5ce19d71aa8f0a19c9eaaa16602fd77dc,161278
sparse,images__val__0000026_02500_d_0000029.jpg,e05a504c45eb933ea1dce333cdec75f44572754f3c61e2b2502bf84db2cc1d3a,e05a504c45eb933ea1dce333cdec75f44572754f3c61e2b2502bf84db2cc1d3a,167200
sparse,images__val__0000026_03000_d_0000030.jpg,b36f63c82d1f3c7b7b586e18f925ec823b29ca524f2338ce1085d662d9c0c312,b36f63c82d1f3c7b7b586e18f925ec823b29ca524f2338ce1085d662d9c0c312,157051
sparse,images__val__0000026_03500_d_0000031.jpg,e034523aa5f2933503fd40e426bd3f60aaca0cd036cfa43eace271ecd2b418de,e034523aa5f2933503fd40e426bd3f60aaca0cd036cfa43eace271ecd2b418de,159583
sparse,images__val__0000026_04000_d_0000032.jpg,481064608bb521d028459dfae48e207221eaf2363ca516f870559d0aa4a02c81,481064608bb521d028459dfae48e207221eaf2363ca516f870559d0aa4a02c81,144557
sparse,images__val__0000069_00001_d_0000001.jpg,ac5ce22939d6a63d7463549176432bcacb725cb307902d142c531becc7f4f839,ac5ce22939d6a63d7463549176432bcacb725cb307902d142c531becc7f4f839,136764
sparse,images__val__0000069_00483_d_0000002.jpg,cc628c60ae1a59ead95bf58dc9a30dfacb462b4da09915b8fea45c2a0aad9f5a,cc628c60ae1a59ead95bf58dc9a30dfacb462b4da09915b8fea45c2a0aad9f5a,98111
sparse,images__val__0000069_01109_d_0000004.jpg,1debc448341a5e86400912e9ed293d08181c75b0cbd7c01878489e4433a94921,1debc448341a5e86400912e9ed293d08181c75b0cbd7c01878489e4433a94921,97147
sparse,images__val__0000069_01878_d_0000005.jpg,82b6c668d2ccbad1dbddf9675263f942cb2339357af9aee85622b61019465f2b,82b6c668d2ccbad1dbddf9675263f942cb2339357af9aee85622b61019465f2b,100849
sparse,images__val__0000076_02142_d_0000009.jpg,6938e71175ae5399a8dca8698ef2e73e912baf66d2e59ab93d98934423715172,6938e71175ae5399a8dca8698ef2e73e912baf66d2e59ab93d98934423715172,120947
sparse,images__val__0000086_00000_d_0000001.jpg,39407c8714fee6dfe4965db1e83276a3d3d83f7809b2f63aea0460e8aa1f3afb,39407c8714fee6dfe4965db1e83276a3d3d83f7809b2f63aea0460e8aa1f3afb,94198
sparse,images__val__0000103_00180_d_0000026.jpg,a8a1f532e31498e35aed6dc795f78164da09511c8d13e17a5ffaf76d62f7fe52,a8a1f532e31498e35aed6dc795f78164da09511c8d13e17a5ffaf76d62f7fe52,87518
sparse,images__val__0000103_00502_d_0000027.jpg,d95a33ae383a092618c201f56916a92f0fa7a6b85694a9ec21933d428b6e45bc,d95a33ae383a092618c201f56916a92f0fa7a6b85694a9ec21933d428b6e45bc,100418
sparse,images__val__0000103_01734_d_0000028.jpg,17ef972a75056f32b27b849596e8fedec70b4150dc3479a9cd0de039ee0e4fb2,17ef972a75056f32b27b849596e8fedec70b4150dc3479a9cd0de039ee0e4fb2,114208
sparse,images__val__0000103_02544_d_0000029.jpg,412f64b470b6f7d43f2cbdee6c726713080f386a5ebbf2f1f8b98f33a73b6615,412f64b470b6f7d43f2cbdee6c726713080f386a5ebbf2f1f8b98f33a73b6615,117485
sparse,images__val__0000103_02964_d_0000030.jpg,a04b1af23501f8e04fe924af94f10cd0af3adbbd585c9fa2b711e11a97298edf,a04b1af23501f8e04fe924af94f10cd0af3adbbd585c9fa2b711e11a97298edf,142535
sparse,images__val__0000103_03349_d_0000031.jpg,5b1939e07ecfaab560d16a41f754a816dd5c3bb7a82879984b44e9fa7d9f179c,5b1939e07ecfaab560d16a41f754a816dd5c3bb7a82879984b44e9fa7d9f179c,102851
sparse,images__val__0000103_03738_d_0000032.jpg,86270048f01a254aab48c56b5becff45a0fb030220584af35c9dee728892ff36,86270048f01a254aab48c56b5becff45a0fb030220584af35c9dee728892ff36,59359
sparse,images__val__0000103_04122_d_0000033.jpg,d1bf120e3a041d65179fa6d48532b4bfbe10067f3a469a2d656e2049744ac3e2,d1bf120e3a041d65179fa6d48532b4bfbe10067f3a469a2d656e2049744ac3e2,123396
sparse,images__val__0000103_04513_d_0000034.jpg,601699857a77acecd6d9e57552b123846b4e634bb2cb67998855d840b5ead0c8,601699857a77acecd6d9e57552b123846b4e634bb2cb67998855d840b5ead0c8,101470
sparse,images__val__0000103_04948_d_0000035.jpg,c8a7c92835f696699030719fea2ce30b405b6c9f71a2431f8d7b39613d7ad0ef,c8a7c92835f696699030719fea2ce30b405b6c9f71a2431f8d7b39613d7ad0ef,124065
sparse,images__val__0000116_00819_d_0000084.jpg,4ea4fc9db3f8738b5d81b3efe082844a77ec32d3a070d303ef89f0d620eeb278,4ea4fc9db3f8738b5d81b3efe082844a77ec32d3a070d303ef89f0d620eeb278,70706
sparse,images__val__0000117_03096_d_0000091.jpg,c84fe3b827654171c44216fd26925565f32da1431348eb872abb326075151722,c84fe3b827654171c44216fd26925565f32da1431348eb872abb326075151722,97284
sparse,images__val__0000162_00001_d_0000001.jpg,9ff1036d924797a45d31a775295ecd55b0f768d0ff88401b0f78e21350a5ff70,9ff1036d924797a45d31a775295ecd55b0f768d0ff88401b0f78e21350a5ff70,72282
sparse,images__val__0000162_00801_d_0000001.jpg,eb102750f0a1b56722ac6151b25737945dc9d59bf1768b405d017dc3388daee9,eb102750f0a1b56722ac6151b25737945dc9d59bf1768b405d017dc3388daee9,74486
sparse,images__val__0000165_04325_d_0000105.jpg,2c2847bfcf1624c762caab4274355de751e0958efe54020b0ca6bd8fd4cd7a8e,2c2847bfcf1624c762caab4274355de751e0958efe54020b0ca6bd8fd4cd7a8e,253287
sparse,images__val__0000194_01192_d_0000125.jpg,875bdda436483a6e93fb1140cdfe2e2899da4b019f7c9118b2b53ade5b13e4f1,875bdda436483a6e93fb1140cdfe2e2899da4b019f7c9118b2b53ade5b13e4f1,109123
sparse,images__val__0000199_01269_d_0000166.jpg,79d01d9ccd06752ff2f1b0a2ef853b202fd7aa6222cbbf14090f7812b6605d2a,79d01d9ccd06752ff2f1b0a2ef853b202fd7aa6222cbbf14090f7812b6605d2a,61640
sparse,images__val__0000215_03226_d_0000264.jpg,50123c1530abfa3089ab63f60415d0983a2a8013e693ebf51af9bbc9a7e8b2c6,50123c1530abfa3089ab63f60415d0983a2a8013e693ebf51af9bbc9a7e8b2c6,89256
sparse,images__val__0000220_01242_d_0000004.jpg,959e11905fb85779f0c01b0373fdc6650c4fe4d741f6902b0d9749a3f1a7ef36,959e11905fb85779f0c01b0373fdc6650c4fe4d741f6902b0d9749a3f1a7ef36,377900
sparse,images__val__0000237_00001_d_0000001.jpg,a1bdc15387b134c047f6687181a4c7d80f831b51e89fba9c3bd893aa420b1990,a1bdc15387b134c047f6687181a4c7d80f831b51e89fba9c3bd893aa420b1990,131491
sparse,images__val__0000242_00843_d_0000004.jpg,565767f8bd00a5ef8a26aa46ddcf195f9b4b69a60b468294c7e48cafe2774ac8,565767f8bd00a5ef8a26aa46ddcf195f9b4b69a60b468294c7e48cafe2774ac8,59489
sparse,images__val__0000242_00963_d_0000005.jpg,86286c0232d1af376c27034269bd468059e541ce74266d157bcfd57f77da7fa3,86286c0232d1af376c27034269bd468059e541ce74266d157bcfd57f77da7fa3,111816
sparse,images__val__0000242_02400_d_0000009.jpg,c91985e21e7f647d69d399c063d9b5905dd6ed412aa1952d1ce59ee507ca9d35,c91985e21e7f647d69d399c063d9b5905dd6ed412aa1952d1ce59ee507ca9d35,98682
sparse,images__val__0000242_02762_d_0000010.jpg,89b2f68d03cfac8d1beb1f8ef42555c8923dd143f4ba06794b1c4861be6133a8,89b2f68d03cfac8d1beb1f8ef42555c8923dd143f4ba06794b1c4861be6133a8,96394
sparse,images__val__0000242_03199_d_0000011.jpg,6ee5f5ed432b54bc3d6f6f98917e588b089c5bbdcdfb95edab2394d29ce82db7,6ee5f5ed432b54bc3d6f6f98917e588b089c5bbdcdfb95edab2394d29ce82db7,117521
sparse,images__val__0000242_04116_d_0000013.jpg,de2db8dd47b19480b39f58c1a616dda27217afb76e5658bd9bb679755868a1d2,de2db8dd47b19480b39f58c1a616dda27217afb76e5658bd9bb679755868a1d2,131835
sparse,images__val__0000242_04600_d_0000014.jpg,bb6dd9320d41b1770c5250b05e8dddec478c4a1ceb0d2a57b0f9b7134b0ed55c,bb6dd9320d41b1770c5250b05e8dddec478c4a1ceb0d2a57b0f9b7134b0ed55c,135135
sparse,images__val__0000242_05059_d_0000015.jpg,8549bb921ed98b904053b2844c6e9dad047bc27bb3253352bcdb9506e26659b5,8549bb921ed98b904053b2844c6e9dad047bc27bb3253352bcdb9506e26659b5,132925
sparse,images__val__0000242_05570_d_0000016.jpg,815fb9f8f3e9b111d586231b00690a243a21b2fe59ed1ebd32fc677be0564c1e,815fb9f8f3e9b111d586231b00690a243a21b2fe59ed1ebd32fc677be0564c1e,120187
sparse,images__val__0000242_06452_d_0000018.jpg,01d4dfd99d870e18565176771e0c3cc6b822c90cbce08457ba672e08fe2eba7a,01d4dfd99d870e18565176771e0c3cc6b822c90cbce08457ba672e08fe2eba7a,131160
sparse,images__val__0000244_00500_d_0000002.jpg,137df9e5309928fbd2f65fb2c9cc54501450e8dd1b97d6c131fe34b4e0916dd4,137df9e5309928fbd2f65fb2c9cc54501450e8dd1b97d6c131fe34b4e0916dd4,94478
sparse,images__val__0000249_01100_d_0000004.jpg,0ce81dbe536642d0e179ce10049a208ef476dd13fe15d3db7e1c80054c6cc748,0ce81dbe536642d0e179ce10049a208ef476dd13fe15d3db7e1c80054c6cc748,140826
sparse,images__val__0000249_02468_d_0000008.jpg,449edea9d7126b25ef01f0781de76c9c2e75c3691eb3c0dd40c2ba713e9975af,449edea9d7126b25ef01f0781de76c9c2e75c3691eb3c0dd40c2ba713e9975af,111548
sparse,images__val__0000263_02401_d_0000179.jpg,b6fc0da322f4e9905970f8c690d093c535ccfc59f6e2d5b8394b3b5f1161b342,b6fc0da322f4e9905970f8c690d093c535ccfc59f6e2d5b8394b3b5f1161b342,99207
sparse,images__val__0000271_00401_d_0000376.jpg,bcf6607685e6e280c02b6c882e3d8f5e6cb1d84e87fbe6e22e58981ffbe12400,bcf6607685e6e280c02b6c882e3d8f5e6cb1d84e87fbe6e22e58981ffbe12400,203031
sparse,images__val__0000271_07201_d_0000408.jpg,960299954b308a51ea0195d9418c118ec441e48b350932376355bc88e974a835,960299954b308a51ea0195d9418c118ec441e48b350932376355bc88e974a835,144019
sparse,images__val__0000273_05601_d_0000466.jpg,eed9c47217bb653a641a933ea059577a24ffdef5f491351bba4e9f70668463cc,eed9c47217bb653a641a933ea059577a24ffdef5f491351bba4e9f70668463cc,202377
sparse,images__val__0000276_00601_d_0000510.jpg,e5bf508cadccad2c002925f89f1f6eead9d8b036606840327b551fd7ede7874e,e5bf508cadccad2c002925f89f1f6eead9d8b036606840327b551fd7ede7874e,197098
sparse,images__val__0000276_01201_d_0000513.jpg,60e8d534bc1a3054894ab36bd1bf1dcdba821632e2439861c1f9bd10f09812d8,60e8d534bc1a3054894ab36bd1bf1dcdba821632e2439861c1f9bd10f09812d8,197372
sparse,images__val__0000276_01401_d_0000514.jpg,da924038eec5ec5eb585b5b59fdd0945585d35801a2a130dbf97193bd95c50a2,da924038eec5ec5eb585b5b59fdd0945585d35801a2a130dbf97193bd95c50a2,205788
sparse,images__val__0000276_01801_d_0000516.jpg,e3c66263321728801e2e84bb746ab91213464d8ba7160eb29e6b7d7f08768a09,e3c66263321728801e2e84bb746ab91213464d8ba7160eb29e6b7d7f08768a09,207491
sparse,images__val__0000276_02001_d_0000517.jpg,500064d3be0af1bb3c700e436ba0ead350b496e756a5af341ffd2a3d3e2e6904,500064d3be0af1bb3c700e436ba0ead350b496e756a5af341ffd2a3d3e2e6904,170118
sparse,images__val__0000276_02601_d_0000520.jpg,4d45fedb318c864cd6902ccfff5a0f5f5dfbcc6150fe91fefeb6319f17f773ad,4d45fedb318c864cd6902ccfff5a0f5f5dfbcc6150fe91fefeb6319f17f773ad,209376
sparse,images__val__0000276_02801_d_0000521.jpg,1fdce9a1feeb56f1b8a3d223069bc1d0b11a9a41e623619efe7f03079c1a1c26,1fdce9a1feeb56f1b8a3d223069bc1d0b11a9a41e623619efe7f03079c1a1c26,224588
sparse,images__val__0000276_03001_d_0000522.jpg,212e4ca8b58b79b9eadf4c374617d3cc2105dac941a8feca392de131628a947d,212e4ca8b58b79b9eadf4c374617d3cc2105dac941a8feca392de131628a947d,199371
sparse,images__val__0000276_04601_d_0000530.jpg,0795edf114a0aad392018e7eb7bb018f08795f2a98eb137f109017d22fb8fe2f,0795edf114a0aad392018e7eb7bb018f08795f2a98eb137f109017d22fb8fe2f,230603
sparse,images__val__0000276_04801_d_0000531.jpg,15f921027498d680bcc5601c6e7a74297608252053867789824df8e01f89de61,15f921027498d680bcc5601c6e7a74297608252053867789824df8e01f89de61,243564
sparse,images__val__0000276_05001_d_0000532.jpg,142023b126a0ad4329ec0f3c597de333ddca4e9606d3d76510e9bbd96d101374,142023b126a0ad4329ec0f3c597de333ddca4e9606d3d76510e9bbd96d101374,273988
sparse,images__val__0000276_05201_d_0000533.jpg,1a58c1be1a3b861d7c2e04f79102a0cf67efd1b72a3e790377e16e7f48ff216b,1a58c1be1a3b861d7c2e04f79102a0cf67efd1b72a3e790377e16e7f48ff216b,259373
sparse,images__val__0000276_05601_d_0000535.jpg,df1c2dd3c2824e7bdd5d3303a6526bfe6c0d62638304017356082010754d1cc7,df1c2dd3c2824e7bdd5d3303a6526bfe6c0d62638304017356082010754d1cc7,246447
sparse,images__val__0000276_05801_d_0000536.jpg,cdff2cb22503b9697cffa4e3020c02259ed7bdb5c1188c912e877c7215ab9b1c,cdff2cb22503b9697cffa4e3020c02259ed7bdb5c1188c912e877c7215ab9b1c,244721
sparse,images__val__0000276_06001_d_0000537.jpg,9e9908001d4f06849016904440a49a9b145e6d6acf9ee5d8cae20e6da3917c49,9e9908001d4f06849016904440a49a9b145e6d6acf9ee5d8cae20e6da3917c49,240589
sparse,images__val__0000283_00401_d_0000676.jpg,d7d4be1eaf50b38d9ac0183a3c29a72fb6686052ca0deab7fbbd23a4713b5ec0,d7d4be1eaf50b38d9ac0183a3c29a72fb6686052ca0deab7fbbd23a4713b5ec0,266376
sparse,images__val__0000283_00601_d_0000677.jpg,8978a8601609b5947808115f8e87035453b8d38499825decf9abac70d1eaa35e,8978a8601609b5947808115f8e87035453b8d38499825decf9abac70d1eaa35e,325549
sparse,images__val__0000283_00801_d_0000678.jpg,e5c9ae3ff00ac0e12ccb2efad6984c1c2b947906ac32c78e9c400b567ee3e6d9,e5c9ae3ff00ac0e12ccb2efad6984c1c2b947906ac32c78e9c400b567ee3e6d9,339344
sparse,images__val__0000283_01001_d_0000679.jpg,5fb12aac7893f47d848a24f2d10d659d9fff9e29af1235558b26bd52dff7c540,5fb12aac7893f47d848a24f2d10d659d9fff9e29af1235558b26bd52dff7c540,308004
sparse,images__val__0000287_02201_d_0000770.jpg,e06c203751be9f18ca6f3191c68fcfb0e10dfc4ba1580378294547f75cc337ab,e06c203751be9f18ca6f3191c68fcfb0e10dfc4ba1580378294547f75cc337ab,167687
sparse,images__val__0000287_02401_d_0000771.jpg,c440ce4f3af10682ca6f6336b96c2a365e1384d81525fa3724a3fcba6db2b612,c440ce4f3af10682ca6f6336b96c2a365e1384d81525fa3724a3fcba6db2b612,175504
sparse,images__val__0000287_03001_d_0000774.jpg,f5127529cc7ac04f03218c112a221aeee460990d75780c738bc64f311ca47e17,f5127529cc7ac04f03218c112a221aeee460990d75780c738bc64f311ca47e17,163639
sparse,images__val__0000289_01001_d_0000816.jpg,15539511bc4be52a9820376b5d0ce435c2e414e1726489c8b34778527a02d235,15539511bc4be52a9820376b5d0ce435c2e414e1726489c8b34778527a02d235,155180
sparse,images__val__0000289_02201_d_0000822.jpg,fc220ec10f4ed66247d0d6eb224000fdf02b4a53ccd0a8f8c2ab612a6b42afb3,fc220ec10f4ed66247d0d6eb224000fdf02b4a53ccd0a8f8c2ab612a6b42afb3,149348
sparse,images__val__0000313_07001_d_0000471.jpg,763d94421145f18adce4f057d9d107d4ba094055ec5da3a8c7c60b6663cd1fdd,763d94421145f18adce4f057d9d107d4ba094055ec5da3a8c7c60b6663cd1fdd,197550
sparse,images__val__0000316_00401_d_0000521.jpg,6da35461bf5eee6c030e669deed930d24c9112529d2ec634d7ce0a06d2ecf959,6da35461bf5eee6c030e669deed930d24c9112529d2ec634d7ce0a06d2ecf959,99951
sparse,images__val__0000316_00601_d_0000522.jpg,4ee916691fff6c2aba69466b32550bf59622242c30ddef5a11cb7d64016e3b7f,4ee916691fff6c2aba69466b32550bf59622242c30ddef5a11cb7d64016e3b7f,169046
sparse,images__val__0000316_00801_d_0000523.jpg,1137461b467450dc19aa0569fc4ad390739822eaa0edb037f76e3005c38bedbc,1137461b467450dc19aa0569fc4ad390739822eaa0edb037f76e3005c38bedbc,200882
sparse,images__val__0000316_01001_d_0000524.jpg,351d62e821f30b47a0b12d638a4f80ae7e1d9201d9bcefe5d6942ef4866a0857,351d62e821f30b47a0b12d638a4f80ae7e1d9201d9bcefe5d6942ef4866a0857,112336
sparse,images__val__0000316_01401_d_0000526.jpg,957041f146c7755e316302bfc9498f5e293c67aacd07c778c915a1b47803a53e,957041f146c7755e316302bfc9498f5e293c67aacd07c778c915a1b47803a53e,158715
sparse,images__val__0000316_01601_d_0000527.jpg,9b6a45ac9135b1a0aac7e56691bbd4a1f066f0a2b0ce2fdb6aa5ccf9f16764d1,9b6a45ac9135b1a0aac7e56691bbd4a1f066f0a2b0ce2fdb6aa5ccf9f16764d1,134817
sparse,images__val__0000316_01801_d_0000528.jpg,9a7f0c44eb24bbbdaf6b97ae65808c4cf041cbc546ff281b27b2631b15c326e1,9a7f0c44eb24bbbdaf6b97ae65808c4cf041cbc546ff281b27b2631b15c326e1,121272
sparse,images__val__0000316_02001_d_0000529.jpg,e6da362741add3610382644be496fbe961f39444c593c7eb0493234ff83b7423,e6da362741add3610382644be496fbe961f39444c593c7eb0493234ff83b7423,154367
sparse,images__val__0000316_02201_d_0000530.jpg,f1399b9cf883fb957a29aabad43b4b0faf89984aede0f54a287cbf27940f8c0d,f1399b9cf883fb957a29aabad43b4b0faf89984aede0f54a287cbf27940f8c0d,83613
sparse,images__val__0000335_00197_d_0000044.jpg,c12beaf52f5904a7da647e9ceb4d81327944eb83576b567f0f2ffa8ac57de57b,c12beaf52f5904a7da647e9ceb4d81327944eb83576b567f0f2ffa8ac57de57b,150751
sparse,images__val__0000335_00393_d_0000045.jpg,af042f4dcf9ed7bcd9456c6cbbdb6ab879da327e5f2af24b0170d7e4c784aff2,af042f4dcf9ed7bcd9456c6cbbdb6ab879da327e5f2af24b0170d7e4c784aff2,137227
sparse,images__val__0000335_00589_d_0000046.jpg,cc5874be4ca2541acaf43ce07d1e6a5c95ab3a490dcb97f5e874f64340175dbd,cc5874be4ca2541acaf43ce07d1e6a5c95ab3a490dcb97f5e874f64340175dbd,116965
sparse,images__val__0000335_00785_d_0000047.jpg,b8fcca468ee5ca8d75cb42a2a3bdd85e82f5a2c5d7e0bd1fe82680f4c12bafbb,b8fcca468ee5ca8d75cb42a2a3bdd85e82f5a2c5d7e0bd1fe82680f4c12bafbb,136378
sparse,images__val__0000335_03725_d_0000062.jpg,99ab05d0a372295b9278fad04783e4e7025999772093d325aac972ea22d059a4,99ab05d0a372295b9278fad04783e4e7025999772093d325aac972ea22d059a4,113791
sparse,images__val__0000335_04117_d_0000064.jpg,109703815338424ab542894f7e386147f9a0dc385e9e60be492e57399ffd9ae2,109703815338424ab542894f7e386147f9a0dc385e9e60be492e57399ffd9ae2,135166
sparse,images__val__0000335_05097_d_0000069.jpg,e0e8721b0578c41d51e8661b3a7ce966077ebc3150771d0d9db72bf79802a84d,e0e8721b0578c41d51e8661b3a7ce966077ebc3150771d0d9db72bf79802a84d,128619
sparse,images__val__0000335_05685_d_0000072.jpg,4b773c69888289964ee63229601732564d7ce50c54fc70de14a8529345d21a2c,4b773c69888289964ee63229601732564d7ce50c54fc70de14a8529345d21a2c,102804
sparse,images__val__0000335_06469_d_0000076.jpg,160a57d020af274a0b5f71b4373721847030161cbdf5a53e011b056e2d8b49d2,160a57d020af274a0b5f71b4373721847030161cbdf5a53e011b056e2d8b49d2,142913
sparse,images__val__0000335_06665_d_0000077.jpg,93237667f2426580ae76f5eacbe12f8efc3b9692b64048ec798c1e7c834be4e5,93237667f2426580ae76f5eacbe12f8efc3b9692b64048ec798c1e7c834be4e5,102120
sparse,images__val__0000335_06861_d_0000078.jpg,d69c0ec26a87a37525ac7c3cc9519aad539cd59e4b9e03976b94ded977bb9bea,d69c0ec26a87a37525ac7c3cc9519aad539cd59e4b9e03976b94ded977bb9bea,115063
sparse,images__val__0000348_00589_d_0000409.jpg,409747ba0ec2677319761819192b666707cfc08b56fe3cc8806420285859a6f7,409747ba0ec2677319761819192b666707cfc08b56fe3cc8806420285859a6f7,153798
sparse,images__val__0000348_03333_d_0000423.jpg,ce2b2743a539b353adbc57a8bfd87e4ea7c4b4f249a6eea42231089d7a83f657,ce2b2743a539b353adbc57a8bfd87e4ea7c4b4f249a6eea42231089d7a83f657,114010
sparse,images__val__0000359_00785_d_0000703.jpg,a50640581bd9aa6adc6f827717ed04b157251684a3e8c00fd5cfb83f08be98f3,a50640581bd9aa6adc6f827717ed04b157251684a3e8c00fd5cfb83f08be98f3,110181
sparse,images__val__0000359_00981_d_0000704.jpg,d316b816d76e0a4d05ba3e2a143a33a985a68aa0e7a28627b36012a11ddb1289,d316b816d76e0a4d05ba3e2a143a33a985a68aa0e7a28627b36012a11ddb1289,90125
sparse,images__val__0000359_01373_d_0000706.jpg,88e97df75f5070b4bdfe1c301e11b4ce770b0a8a97b900811ab03b0de37b1330,88e97df75f5070b4bdfe1c301e11b4ce770b0a8a97b900811ab03b0de37b1330,71765
sparse,images__val__0000359_01961_d_0000707.jpg,0efd6dea96ed26fc36fd4b3a469ceb0d4aa8ceaf1336be7fc34223e529940cd0,0efd6dea96ed26fc36fd4b3a469ceb0d4aa8ceaf1336be7fc34223e529940cd0,81479
sparse,images__val__0000359_02353_d_0000708.jpg,ae2e5971bbfd464dc23c58cf3182315dbbb02ef1099dd1833c1359637555f78e,ae2e5971bbfd464dc23c58cf3182315dbbb02ef1099dd1833c1359637555f78e,129721
sparse,images__val__0000359_02549_d_0000709.jpg,f58edab762c5150db185d33cbb83877193e1e3159c04e754c56b10f4874adda2,f58edab762c5150db185d33cbb83877193e1e3159c04e754c56b10f4874adda2,103581
sparse,images__val__0000359_03333_d_0000711.jpg,7f14598b9dd3c2c5e39cd101517478f9596785fe0de017518a03ea41b118e19f,7f14598b9dd3c2c5e39cd101517478f9596785fe0de017518a03ea41b118e19f,108980
