domain,image_id,sample_fingerprint,sha256,size_bytes
VisDrone,0000360_03921_d_0000733.jpg,2321ae9a01ef39ca848117e66e2d4e6ac5d9007a7c8c1860c4adf5eba49cf688,2321ae9a01ef39ca848117e66e2d4e6ac5d9007a7c8c1860c4adf5eba49cf688,146108
VisDrone,0000360_05293_d_0000740.jpg,eebd0f29102506cd5e336ca8d6edaee007a42820f2605b9fa58045379758cff7,eebd0f29102506cd5e336ca8d6edaee007a42820f2605b9fa58045379758cff7,138289
VisDrone,0000360_07645_d_0000752.jpg,f1539e824b89bda8fcd49d4e2322087e486fd68a0a8b2e3e98684b39b8b1ac44,f1539e824b89bda8fcd49d4e2322087e486fd68a0a8b2e3e98684b39b8b1ac44,113151
COCO128,000000000009.jpg,3b0bb6bebad60a3329f1e3484434872e86998aeb7750d779b308e4a064868c2c,3b0bb6bebad60a3329f1e3484434872e86998aeb7750d779b308e4a064868c2c,62835
COCO128,000000000025.jpg,9f016b98f31e4fe826910e56ee39fa0c2889f48d38cc5f4f6b6421c8c5fc7214,9f016b98f31e4fe826910e56ee39fa0c2889f48d38cc5f4f6b6421c8c5fc7214,89652
COCO128,000000000030.jpg,4ec415419155289eefffa7a620ed77bdeee94f477225e87ceaa00cb5f2515fe7,4ec415419155289eefffa7a620ed77bdeee94f477225e87ceaa00cb5f2515fe7,30089
COCO128,000000000034.jpg,0e67e637241ac2fbf132aa2b6cc9775b474b520e1c9a99dbef377063a5a48b85,0e67e637241ac2fbf132aa2b6cc9775b474b520e1c9a99dbef377063a5a48b85,105097
COCO128,000000000036.jpg,2bb515b26d250fcdf16effa3a7280babe32ae9b6f7608563e53cd01f5cd66ad4,2bb515b26d250fcdf16effa3a7280babe32ae9b6f7608563e53cd01f5cd66ad4,66757
COCO128,000000000042.jpg,9008ddd846fc6002ec47ea6067cb92cf70f294773cc15765b6a14ffb392f52fa,9008ddd846fc6002ec47ea6067cb92cf70f294773cc15765b6a14ffb392f52fa,56556
COCO128,000000000049.jpg,bc1482d2cba6e4db671c8eedbc7c8d86e0a31c927587a24297647f530349fe7b,bc1482d2cba6e4db671c8eedbc7c8d86e0a31c927587a24297647f530349fe7b,40899
COCO128,000000000061.jpg,a1a9ac88e4c5cfbdd1cd425a6d262b1e78bf32676a9c17a2861ca6a23a731955,a1a9ac88e4c5cfbdd1cd425a6d262b1e78bf32676a9c17a2861ca6a23a731955,135566
COCO128,000000000064.jpg,406f84619f5197d416f60566d41ad4d58f1d10b0a182652bbda266eedbc3f1ab,406f84619f5197d416f60566d41ad4d58f1d10b0a182652bbda266eedbc3f1ab,59706
COCO128,000000000071.jpg,5393bf6575c435daa599c1272d9e61e99c099994ae4d3755311684663fed0917,5393bf6575c435daa599c1272d9e61e99c099994ae4d3755311684663fed0917,57039
COCO128,000000000072.jpg,93d0d304967360bed3bfe2aafc701817e83f494c687e625fb8b765d2be54c9b2,93d0d304967360bed3bfe2aafc701817e83f494c687e625fb8b765d2be54c9b2,83098
COCO128,000000000073.jpg,4a17dd87b487b4b6432d3aa60f6026a5349c8708834a3cae141ff16e0539a32c,4a17dd87b487b4b6432d3aa60f6026a5349c8708834a3cae141ff16e0539a32c,124117
COCO128,000000000074.jpg,99d864809a7355862032b54283bd4808971da5a2b976b20467203e6c192e755d,99d864809a7355862032b54283bd4808971da5a2b976b20467203e6c192e755d,47165
COCO128,000000000077.jpg,e07c725d9941691ac87386f0f4edd44f62a232696288bf95fb5ddef9384347b1,e07c725d9941691ac87386f0f4edd44f62a232696288bf95fb5ddef9384347b1,50183
COCO128,000000000078.jpg,3139fdefaa9b4320c8a4eec2032c77306a0fd167dd88633bd73f66f952baf5a7,3139fdefaa9b4320c8a4eec2032c77306a0fd167dd88633bd73f66f952baf5a7,73636
COCO128,000000000081.jpg,9f9dd4dcc774b81fcbb64531eb717859562ff162cf058e12f80c7b4630cbaa6b,9f9dd4dcc774b81fcbb64531eb717859562ff162cf058e12f80c7b4630cbaa6b,23700
COCO128,000000000086.jpg,f58a99916783cdf4a7619286dc46adedd4ea1143bcc2cd773c6504aa5280915a,f58a99916783cdf4a7619286dc46adedd4ea1143bcc2cd773c6504aa5280915a,87717
COCO128,000000000089.jpg,cc548c7e669fefde96bdb7b1454c90cf518d414b85eb36827cc78f488d622e5a,cc548c7e669fefde96bdb7b1454c90cf518d414b85eb36827cc78f488d622e5a,41759
COCO128,000000000092.jpg,886950d096ad454f0bbb9a63167c795bd49eb9d4c0cb24a72888b3429d11900a,886950d096ad454f0bbb9a63167c795bd49eb9d4c0cb24a72888b3429d11900a,29143
COCO128,000000000094.jpg,143779e4a70bb6b6e10232aa02c2ce99a9a1246d763da344b424aba4ca71cd9f,143779e4a70bb6b6e10232aa02c2ce99a9a1246d763da344b424aba4ca71cd9f,66547
COCO128,000000000109.jpg,69edeeca53763fb2a4ee51739e4f9a4f053584b4f3ca4ff9911c49fa52ed2762,69edeeca53763fb2a4ee51739e4f9a4f053584b4f3ca4ff9911c49fa52ed2762,62103
COCO128,000000000110.jpg,39d967c7856965853e90b9283db4a6895a034eb17fe0c84581d17af4a59edcf2,39d967c7856965853e90b9283db4a6895a034eb17fe0c84581d17af4a59edcf2,56509
COCO128,000000000113.jpg,51d5f657eacbc0f37f0d847f903abc90bb33479fa0459fdc64ebbeb5cac34d99,51d5f657eacbc0f37f0d847f903abc90bb33479fa0459fdc64ebbeb5cac34d99,55067
COCO128,000000000127.jpg,0ce2f02f39d5d49260d91762bc9a659f8f9d516d8e416c8120306330bfd58023,0ce2f02f39d5d49260d91762bc9a659f8f9d516d8e416c8120306330bfd58023,64488
COCO128,000000000133.jpg,d8d2ea5e94c83ba74bef9dc52d58e0526e08d03355381683fb953db71ec529e6,d8d2ea5e94c83ba74bef9dc52d58e0526e08d03355381683fb953db71ec529e6,40373
COCO128,000000000136.jpg,e20c569a1e6174fd845a434a3fe3d50fb4f8a0e275fb348cc2c9b42a11600ccc,e20c569a1e6174fd845a434a3fe3d50fb4f8a0e275fb348cc2c9b42a11600ccc,31511
COCO128,000000000138.jpg,0255bce78addf8d82e9f5d434ad2a98fccd5542cbb041980ce7ad00054a3227e,0255bce78addf8d82e9f5d434ad2a98fccd5542cbb041980ce7ad00054a3227e,73743
COCO128,000000000142.jpg,3c852dc71abcf6cf06ed58202d1b2c850bb783553f05c63cd6ca511936b431aa,3c852dc71abcf6cf06ed58202d1b2c850bb783553f05c63cd6ca511936b431aa,43512
COCO128,000000000143.jpg,03d4d20019d5abdf6f9314a166f8f8cf582f1d0d2167beef7ec2400d0f1b629e,03d4d20019d5abdf6f9314a166f8f8cf582f1d0d2167beef7ec2400d0f1b629e,30392
COCO128,000000000144.jpg,6740b5472043073062f46b253399a6bc2fe68ca77d429f652ad956c03d51b0fa,6740b5472043073062f46b253399a6bc2fe68ca77d429f652ad956c03d51b0fa,117593
COCO128,000000000149.jpg,73a20e38429ba6c78f62a90df787360c4a9ae3d331b002b509a8ee15179788a4,73a20e38429ba6c78f62a90df787360c4a9ae3d331b002b509a8ee15179788a4,29226
COCO128,000000000151.jpg,b92d7d249e574fbd4ad8ba2fbc2c1879ca281b779f1276ac3daa0304b80039e4,b92d7d249e574fbd4ad8ba2fbc2c1879ca281b779f1276ac3daa0304b80039e4,107259
COCO128,000000000154.jpg,2938c94a9b07cacf10a8343c35949b065ae868190a11020f458f50450bd13552,2938c94a9b07cacf10a8343c35949b065ae868190a11020f458f50450bd13552,63228
COCO128,000000000164.jpg,186a1427f32ce7e5cf17052f66d5ee7cd57d7f83762001891e16195a6bda586d,186a1427f32ce7e5cf17052f66d5ee7cd57d7f83762001891e16195a6bda586d,40901
COCO128,000000000165.jpg,2d3d9e0b4b165c0f783b97cd963097b13effa1af851c9576617fb7c910d63cd8,2d3d9e0b4b165c0f783b97cd963097b13effa1af851c9576617fb7c910d63cd8,64301
COCO128,000000000192.jpg,93a9d9132aefccbb1f1bfb51198b5b427d1cf4a977ef259c9d0507ee5b0df732,93a9d9132aefccbb1f1bfb51198b5b427d1cf4a977ef259c9d0507ee5b0df732,62642
COCO128,000000000194.jpg,0713bcf193a25769b047e4dde7820e7fa857bab06f9140a4a64c78d94ed9b4a1,0713bcf193a25769b047e4dde7820e7fa857bab06f9140a4a64c78d94ed9b4a1,52676
COCO128,000000000196.jpg,1e1d801e63ed90d34ee666845ebcc17b56edef1f864d048ff588ce7073bc94a2,1e1d801e63ed90d34ee666845ebcc17b56edef1f864d048ff588ce7073bc94a2,70172
COCO128,000000000201.jpg,4efc7ce561df432c2d3d9a60040f62b1b8389b36b401269bfc6802065dfcb9d8,4efc7ce561df432c2d3d9a60040f62b1b8389b36b401269bfc6802065dfcb9d8,52369
COCO128,000000000208.jpg,5ef004c8572c1d3a5e7c92ed16edc47529892a5306c7f70216e332a6cd65ad2d,5ef004c8572c1d3a5e7c92ed16edc47529892a5306c7f70216e332a6cd65ad2d,41630
COCO128,000000000241.jpg,14007b87745069ed85c6412dffc8ad11a22de98d5f5c9ae896523e12622961c5,14007b87745069ed85c6412dffc8ad11a22de98d5f5c9ae896523e12622961c5,48024
COCO128,000000000247.jpg,a57c40ee95f73bb493e573bbbd593d037fdf176a02f1d3f6a3f437c8f78f805a,a57c40ee95f73bb493e573bbbd593d037fdf176a02f1d3f6a3f437c8f78f805a,48428
COCO128,000000000250.jpg,a4e4243da053d3a958a1f52fd8fe9cc264d39e07077266a7089b281597050a29,a4e4243da053d3a958a1f52fd8fe9cc264d39e07077266a7089b281597050a29,49998
COCO128,000000000257.jpg,ae711135026cbd548fa1e04edc0ee96bce57162587e0238e7f76b4dc46cf4208,ae711135026cbd548fa1e04edc0ee96bce57162587e0238e7f76b4dc46cf4208,60297
COCO128,000000000260.jpg,f70992bbd14794773e27801c4cf4ba34ca4f453eb2efded62c2a558c40e3885b,f70992bbd14794773e27801c4cf4ba34ca4f453eb2efded62c2a558c40e3885b,26982
COCO128,000000000263.jpg,4abc27b830dedd072dab619c6b7f2467886f601e41b0cc8c2de888f57cf90d7b,4abc27b830dedd072dab619c6b7f2467886f601e41b0cc8c2de888f57cf90d7b,55292
COCO128,000000000283.jpg,a668b293598b0097c9b38c136e54b8b43241df22d1c183f6f204a87eaf1f0724,a668b293598b0097c9b38c136e54b8b43241df22d1c183f6f204a87eaf1f0724,35093
COCO128,000000000294.jpg,66bff049c25ed6498e69a51ac65b88d5fc800233fed0f89ee07ab178f7db766d,66bff049c25ed6498e69a51ac65b88d5fc800233fed0f89ee07ab178f7db766d,33028
COCO128,000000000307.jpg,c839076b4fa14020f97c8a5909c84a1e85c912ca262a91c8c4648ebe27caf61f,c839076b4fa14020f97c8a5909c84a1e85c912ca262a91c8c4648ebe27caf61f,96160
COCO128,000000000308.jpg,07c410e96a812351bf385add8645b8dc2ed064902ff2ef01072be6351b428393,07c410e96a812351bf385add8645b8dc2ed064902ff2ef01072be6351b428393,60331
COCO128,000000000309.jpg,40087a8191fc80eba012c1ba4735402b4890aa0669a84ea0d3dac043ca543247,40087a8191fc80eba012c1ba4735402b4890aa0669a84ea0d3dac043ca543247,114443
COCO128,000000000312.jpg,cd2fac2dfdc17fb1af0d12228e344d2e828fbe28a7c1e32396a95cb0b129d096,cd2fac2dfdc17fb1af0d12228e344d2e828fbe28a7c1e32396a95cb0b129d096,91689
COCO128,000000000315.jpg,5804350236bc0d52715f9354498d52f8d260b0e3d8f965526cd85ca6a18b7caa,5804350236bc0d52715f9354498d52f8d260b0e3d8f965526cd85ca6a18b7caa,54518
COCO128,000000000321.jpg,60f0acad099ad5cf55f44968cea66e125e0beb7eb20a1d78888ee9db34e28cd8,60f0acad099ad5cf55f44968cea66e125e0beb7eb20a1d78888ee9db34e28cd8,45914
COCO128,000000000322.jpg,4dddb450ab0a84a458c3da0cfa868a42b9b146de1cda3dd13c34b3599c7b80d3,4dddb450ab0a84a458c3da0cfa868a42b9b146de1cda3dd13c34b3599c7b80d3,35865
COCO128,000000000326.jpg,d8c9b6803795082707fcd62f2d1d38826709836504e330db3e7b4713c3316d59,d8c9b6803795082707fcd62f2d1d38826709836504e330db3e7b4713c3316d59,22412
COCO128,000000000328.jpg,8ba0ed80d34589221b1243e0764471d91716b3a267827cb37ecfc3cfae52cc90,8ba0ed80d34589221b1243e0764471d91716b3a267827cb37ecfc3cfae52cc90,66986
COCO128,000000000332.jpg,8d4946138c446940ed080738744214cd75948a98fd3a1933d0031bd14144f541,8d4946138c446940ed080738744214cd75948a98fd3a1933d0031bd14144f541,48907
COCO128,000000000338.jpg,fdf5b5b2f8227082a5542fbc33b5f8740b040d345653c33bec6158d835542d6b,fdf5b5b2f8227082a5542fbc33b5f8740b040d345653c33bec6158d835542d6b,36236
COCO128,000000000349.jpg,8ad9716416dc27aeff76bb09d936949f67627cb30948288b61c117df34501049,8ad9716416dc27aeff76bb09d936949f67627cb30948288b61c117df34501049,33736
COCO128,000000000357.jpg,939b5473ea4787a01c2293a3e62979442eea5c9b3dcaab8803c07a5b6d47e087,939b5473ea4787a01c2293a3e62979442eea5c9b3dcaab8803c07a5b6d47e087,26957
COCO128,000000000359.jpg,8da8a8320518a8adadbbd79615e066fd60b31c6025919665264ff9d0f746a5dd,8da8a8320518a8adadbbd79615e066fd60b31c6025919665264ff9d0f746a5dd,18860
COCO128,000000000360.jpg,1a5d039418eacc09510efabcd466dc05701f0dac9ae0040b05a1b30b796ef96e,1a5d039418eacc09510efabcd466dc05701f0dac9ae0040b05a1b30b796ef96e,35980
COCO128,000000000368.jpg,a10be0a1beb5a34b50af22cc657dbf186a944db7ce8924e570295f35bd954036,a10be0a1beb5a34b50af22cc657dbf186a944db7ce8924e570295f35bd954036,116152
COCO128,000000000370.jpg,0d3719ec6f6f54229f498f7b01b113a864cd1eeccac196086741d98e23ae2455,0d3719ec6f6f54229f498f7b01b113a864cd1eeccac196086741d98e23ae2455,36164
COCO128,000000000382.jpg,9455b8af106ef7a2a3b6c4c7ceeda5f4e81b5e364a2aef8e6cf68abc1396f8bd,9455b8af106ef7a2a3b6c4c7ceeda5f4e81b5e364a2aef8e6cf68abc1396f8bd,33310
COCO128,000000000384.jpg,dfbae064fadcaa79bd319410903bc92052349472115e2d515e0ecf3c944d1048,dfbae064fadcaa79bd319410903bc92052349472115e2d515e0ecf3c944d1048,27793
COCO128,000000000387.jpg,079af237aafcdddfe5a528ef5e40f38ca449fce9ad5a49fbdaaeef068fac7c76,079af237aafcdddfe5a528ef5e40f38ca449fce9ad5a49fbdaaeef068fac7c76,53134
COCO128,000000000389.jpg,f6d313afba47fe0747d1d78cd342f420eb305de8faadb5cb164de428522b40d6,f6d313afba47fe0747d1d78cd342f420eb305de8faadb5cb164de428522b40d6,51895
COCO128,000000000394.jpg,2cf78c1cfa98714d2ed8a643f931c39511bbb6085fddf157b27ed709089e0343,2cf78c1cfa98714d2ed8a643f931c39511bbb6085fddf157b27ed709089e0343,68453
COCO128,000000000395.jpg,8d823d141724cc8656ccd48b49d6e44556ca399fbbd8458cc488f0d9816809a4,8d823d141724cc8656ccd48b49d6e44556ca399fbbd8458cc488f0d9816809a4,55487
COCO128,000000000397.jpg,5011e5e9eac564d30fa652281a7fd1d7693545077971741a241f400611e4c33e,5011e5e9eac564d30fa652281a7fd1d7693545077971741a241f400611e4c33e,56346
COCO128,000000000400.jpg,7b78338d4c7a30f7c38eb3bf11a7623a195e10926359adfd7281d6ce99e42dcb,7b78338d4c7a30f7c38eb3bf11a7623a195e10926359adfd7281d6ce99e42dcb,63846
COCO128,000000000404.jpg,c46b3242d195c8c81b6776f4bfa385ef886ff1e7cb814e2c29e03303b85403b2,c46b3242d195c8c81b6776f4bfa385ef886ff1e7cb814e2c29e03303b85403b2,41249
COCO128,000000000415.jpg,cc75d90eac7419395e81ddd7e33c81dbec387892e086b40cbf12dc3fe09f8bb1,cc75d90eac7419395e81ddd7e33c81dbec387892e086b40cbf12dc3fe09f8bb1,28284
COCO128,000000000419.jpg,4b4e5c24a3aafa6d591ab385cc3756f90a804212a8e060ba374d1658b69b308e,4b4e5c24a3aafa6d591ab385cc3756f90a804212a8e060ba374d1658b69b308e,67866
COCO128,000000000428.jpg,49e87dbacfb3911d83fde336b7c01b79cc7bc77a021a601f2eb8d861f170a466,49e87dbacfb3911d83fde336b7c01b79cc7bc77a021a601f2eb8d861f170a466,22969
COCO128,000000000431.jpg,1ecf0c6810ad0972f867b0f53f94c03d3398fc6958af4cac60dde350533f7b8c,1ecf0c6810ad0972f867b0f53f94c03d3398fc6958af4cac60dde350533f7b8c,43550
COCO128,000000000436.jpg,84b778ac377b3fb394edee6f6c3e688c600a3ac440247b64942b1e6e116ff9a3,84b778ac377b3fb394edee6f6c3e688c600a3ac440247b64942b1e6e116ff9a3,32998
COCO128,000000000438.jpg,ee66d39f65c8ce3421fda1ca85b1942f6dff29813c97b6fb4ea4ed015c3a822a,ee66d39f65c8ce3421fda1ca85b1942f6dff29813c97b6fb4ea4ed015c3a822a,58374
COCO128,000000000443.jpg,f6483d57885c348a27dcdc272e4bd5296c75596d7c64fe638b24dbb503209902,f6483d57885c348a27dcdc272e4bd5296c75596d7c64fe638b24dbb503209902,37330
COCO128,000000000446.jpg,41f3d2ce74148a9628d29ac8ddb5eeed3a07394a55b72e75df5d418d5887ef50,41f3d2ce74148a9628d29ac8ddb5eeed3a07394a55b72e75df5d418d5887ef50,36624
COCO128,000000000450.jpg,3b1fe58cb414f373c61990a5fed4f1a6418a02b2e8a3ed3ecef613f4e7198068,3b1fe58cb414f373c61990a5fed4f1a6418a02b2e8a3ed3ecef613f4e7198068,49942
COCO128,000000000459.jpg,9dac859e6bc3eaf091e94593a005735f9c3c3e71c1c40a708b4c24da99b2e06c,9dac859e6bc3eaf091e94593a005735f9c3c3e71c1c40a708b4c24da99b2e06c,36307
COCO128,000000000471.jpg,8f473ca6e651f74a74efea3673445230f6bb7d6ae92f76bf3c1e523853ec3995,8f473ca6e651f74a74efea3673445230f6bb7d6ae92f76bf3c1e523853ec3995,33837
COCO128,000000000472.jpg,e86077ae0fa75248880ca12cdc9ef09bb68fa68083313ce280fd77082c780769,e86077ae0fa75248880ca12cdc9ef09bb68fa68083313ce280fd77082c780769,9286
COCO128,000000000474.jpg,e5a6b72ea2fda1cd1ea969018036e6da16fa491f9a2ac974a7361b539b00a155,e5a6b72ea2fda1cd1ea969018036e6da16fa491f9a2ac974a7361b539b00a155,37728
COCO128,000000000486.jpg,cb30e9ff9b1182fc9aa328f601f0ca640236eea29ec695b57edc11a572dfbfed,cb30e9ff9b1182fc9aa328f601f0ca640236eea29ec695b57edc11a572dfbfed,57241
COCO128,000000000488.jpg,9e1c9d4c88d38e6a2cd2f775bea82c137c14dc3b13f8430bcdadcb89ab0b7022,9e1c9d4c88d38e6a2cd2f775bea82c137c14dc3b13f8430bcdadcb89ab0b7022,48780
COCO128,000000000490.jpg,1274c3c4010d45ddd84faf1c56f7c997c0c2533e4f25c6ccea25e8233e5684e5,1274c3c4010d45ddd84faf1c56f7c997c0c2533e4f25c6ccea25e8233e5684e5,26278
COCO128,000000000491.jpg,9d5732e879b066bfe8a38e3fcad64836fa1a5ac9f507625082c4b14fe449f993,9d5732e879b066bfe8a38e3fcad64836fa1a5ac9f507625082c4b14fe449f993,27309
COCO128,000000000502.jpg,f7ce0feeb7699cd56886c64ac4ea923c76be97b34ee3a2ea0909c45e08411ec0,f7ce0feeb7699cd56886c64ac4ea923c76be97b34ee3a2ea0909c45e08411ec0,82455
COCO128,000000000508.jpg,0fc73f660a10ed91c52f76a2b34b5fa252bf70ff84f7b2a35374726388528ca2,0fc73f660a10ed91c52f76a2b34b5fa252bf70ff84f7b2a35374726388528ca2,36527
COCO128,000000000510.jpg,c2fcc1d44e81016f4c53e7e610c44dc28a2ca1bc5e73f73623129d261bff15e2,c2fcc1d44e81016f4c53e7e610c44dc28a2ca1bc5e73f73623129d261bff15e2,76888
COCO128,000000000514.jpg,073520d67d44551b4e0bc24d4eb3a6bb68bf00481a8b15d9f34479e787d2cba9,073520d67d44551b4e0bc24d4eb3a6bb68bf00481a8b15d9f34479e787d2cba9,30781
COCO128,000000000520.jpg,2b971302ba56e1049294f9e0b198f37316148c8257b8d7344002aed624c45844,2b971302ba56e1049294f9e0b198f37316148c8257b8d7344002aed624c45844,50302
COCO128,000000000529.jpg,5d9958bdec3062b05090258293a19af01d231de69b943d1ff0bb4a7b943e6db3,5d9958bdec3062b05090258293a19af01d231de69b943d1ff0bb4a7b943e6db3,61674
COCO128,000000000531.jpg,111bb407e512f23fcc14bbc51ad4b312b0797332aab86ecd9373808286ed30b1,111bb407e512f23fcc14bbc51ad4b312b0797332aab86ecd9373808286ed30b1,33369
COCO128,000000000532.jpg,60745e50cb857e4683d3622ac6c1e7ade63bd73ee458eb76a70455badaee2869,60745e50cb857e4683d3622ac6c1e7ade63bd73ee458eb76a70455badaee2869,68045
COCO128,000000000536.jpg,745e538b3979ffa93f63bb294163e173d9a99413bce6cf3289215b541c9f1eb1,745e538b3979ffa93f63bb294163e173d9a99413bce6cf3289215b541c9f1eb1,19624
COCO128,000000000540.jpg,32099f009fcb436bad1bd59b5d48b3e5620fa667a83db5a09879e158dd346103,32099f009fcb436bad1bd59b5d48b3e5620fa667a83db5a09879e158dd346103,73559
COCO128,000000000542.jpg,ef93fd2248a41119a34a86d11478b87bd0c715ff3c2c65f3f5f54a3f31a3dedf,ef93fd2248a41119a34a86d11478b87bd0c715ff3c2c65f3f5f54a3f31a3dedf,50365
COCO128,000000000544.jpg,f599082d9c87db6029fc3d6e468074d1294dc98a8755152ca7324811aa1d10cd,f599082d9c87db6029fc3d6e468074d1294dc98a8755152ca7324811aa1d10cd,92299
COCO128,000000000560.jpg,96801af258ded041845af111c4535dcb12a512cf22f6fd9854e5723920532d60,96801af258ded041845af111c4535dcb12a512cf22f6fd9854e5723920532d60,42878
COCO128,000000000562.jpg,e31320272d768add7113d41a9c65407fd4868da1229f8658fc877e9b07c4c794,e31320272d768add7113d41a9c65407fd4868da1229f8658fc877e9b07c4c794,14565
COCO128,000000000564.jpg,1f67bf49851ff43dba866f0cd6cc1b6f1d35ee75255a6092483550548584f477,1f67bf49851ff43dba866f0cd6cc1b6f1d35ee75255a6092483550548584f477,46726
COCO128,000000000569.jpg,07655c58e2286ec5e8b74eee71a03841ccf732cbc502d6c380d894a14041ad5f,07655c58e2286ec5e8b74eee71a03841ccf732cbc502d6c380d894a14041ad5f,55042
COCO128,000000000572.jpg,b779e782a66c196373580de6ede5c4faacabf05fb521eab8df4d11b71d8d2770,b779e782a66c196373580de6ede5c4faacabf05fb521eab8df4d11b71d8d2770,34991
COCO128,000000000575.jpg,839789fe6192bbd5776761d675aa76017b67810b556f3e25e2f3a31acffd86f3,839789fe6192bbd5776761d675aa76017b67810b556f3e25e2f3a31acffd86f3,163333
COCO128,000000000581.jpg,60ad7a794ae3032c302c4e1d5111099921ce7e8df23df4401f60bdc74dc83bf1,60ad7a794ae3032c302c4e1d5111099921ce7e8df23df4401f60bdc74dc83bf1,45065
COCO128,000000000584.jpg,f1ae69b71470e4d4e88e342b69fa47187fe5c7a56882eac0e548107075f4716f,f1ae69b71470e4d4e88e342b69fa47187fe5c7a56882eac0e548107075f4716f,48307
COCO128,000000000589.jpg,b028805b2fb2c666ef72d4a7a01677bcf0ed56fb4d14cadc8646acdf379999c7,b028805b2fb2c666ef72d4a7a01677bcf0ed56fb4d14cadc8646acdf379999c7,36369
COCO128,000000000590.jpg,dd687875b5ff4fd0a91dcc910690da36858271562ea908ff61661b4cec9b4cee,dd687875b5ff4fd0a91dcc910690da36858271562ea908ff61661b4cec9b4cee,41324
COCO128,000000000595.jpg,8152ff314326c47105e065ec16ef28e1baa9dd640f40475fe385b612d5e65cf1,8152ff314326c47105e065ec16ef28e1baa9dd640f40475fe385b612d5e65cf1,91739
COCO128,000000000597.jpg,f611f233ff6657baa61f32f573a213ef1b1af031e892f8b4e287c21a856497e7,f611f233ff6657baa61f32f573a213ef1b1af031e892f8b4e287c21a856497e7,31374
COCO128,000000000599.jpg,9d924b4353cca7295c149e3659866a18e78234f0dc701df119191152f4a31fec,9d924b4353cca7295c149e3659866a18e78234f0dc701df119191152f4a31fec,57584
COCO128,000000000605.jpg,9135dd0723240d2d4f64ce2173901a0f23a222dea98b72e1259c28f28fa2aab6,9135dd0723240d2d4f64ce2173901a0f23a222dea98b72e1259c28f28fa2aab6,85596
COCO128,000000000612.jpg,9ee977eaa2947ffa1508dfc8b6e3c179a9945ee3a55529f91ede04689f00e667,9ee977eaa2947ffa1508dfc8b6e3c179a9945ee3a55529f91ede04689f00e667,78481
COCO128,000000000620.jpg,4c7d0e5b1ac23a287f95640c4aaab93a0e120c384558e3fff70b96f6f1eb80ce,4c7d0e5b1ac23a287f95640c4aaab93a0e120c384558e3fff70b96f6f1eb80ce,51808
COCO128,000000000623.jpg,c11d16bc49acabc2a52b990174110753dbe3a9a71eb7aa37af8f5fc4c616fb20,c11d16bc49acabc2a52b990174110753dbe3a9a71eb7aa37af8f5fc4c616fb20,30476
COCO128,000000000625.jpg,0938276afa762c367dac4968bc9a3d4abf9d83db1f4bea67262bff976568e24c,0938276afa762c367dac4968bc9a3d4abf9d83db1f4bea67262bff976568e24c,75952
COCO128,000000000626.jpg,47b4a3b3fe24c6b1f77a9d89aa2e5d1a3b410b7ba611f54c252c2e13e975afc8,47b4a3b3fe24c6b1f77a9d89aa2e5d1a3b410b7ba611f54c252c2e13e975afc8,38403
COCO128,000000000629.jpg,be76e3e5bed8c8a9a0d8081844bfca7ce013093e746b66aad13922373644ad32,be76e3e5bed8c8a9a0d8081844bfca7ce013093e746b66aad13922373644ad32,77526
COCO128,000000000634.jpg,d769636e9b9d22fa6fd4dcc2e683b2c95a5a9c247b3cc95df7367b1dba52f9bc,d769636e9b9d22fa6fd4dcc2e683b2c95a5a9c247b3cc95df7367b1dba52f9bc,36504
COCO128,000000000636.jpg,8e948d6888e7bf449e91883d3a2b0d61804308aada31fbf289add4da4dd978e8,8e948d6888e7bf449e91883d3a2b0d61804308aada31fbf289add4da4dd978e8,46706
COCO128,000000000641.jpg,8eae4239a000d602acb4c58801a3c070e4bf3da608e57e7a3dcbd5ef719895cc,8eae4239a000d602acb4c58801a3c070e4bf3da608e57e7a3dcbd5ef719895cc,63438
COCO128,000000000643.jpg,53d61e69ccf08b42a1cefa414c69a1c03d72aba2852e1fde35c4da3df8753b3f,53d61e69ccf08b42a1cefa414c69a1c03d72aba2852e1fde35c4da3df8753b3f,31400
COCO128,000000000650.jpg,9bb45795336c1d05189fe51a77e04270cd1da8929d62060926798f3dd2d25204,9bb45795336c1d05189fe51a77e04270cd1da8929d62060926798f3dd2d25204,33865
brain-tumor,val_1 (10).jpg,e9a28550c7998ba8535ac6e38617a45a41ddfc8a6209e499cfb9ae0eb2c796d9,e9a28550c7998ba8535ac6e38617a45a41ddfc8a6209e499cfb9ae0eb2c796d9,5479
brain-tumor,val_1 (100).jpg,b7f75332d4fb6a8d73e094d6a0a92526e079b08026335d371cad4232d8e7c74f,b7f75332d4fb6a8d73e094d6a0a92526e079b08026335d371cad4232d8e7c74f,4320
brain-tumor,val_1 (107).jpg,16ff0d1d73752972e77143f3e00cd4ba1a0b217cbd2604743bbf12252eccd390,16ff0d1d73752972e77143f3e00cd4ba1a0b217cbd2604743bbf12252eccd390,5352
brain-tumor,val_1 (108).jpg,7638c5bed1aeb42a1c40ec08e95bdf6e00743b78d8695f4fbd10b0b6a5c1a261,7638c5bed1aeb42a1c40ec08e95bdf6e00743b78d8695f4fbd10b0b6a5c1a261,3421
brain-tumor,val_1 (11).jpg,7a0bf915b35a3fc84534b752f532cec261486658f78fecccc68c61d155abca01,7a0bf915b35a3fc84534b752f532cec261486658f78fecccc68c61d155abca01,4876
