annotation_id,image_id,file_name,category_id,class_name,width_px,height_px,area_px,area_fraction,aspect_ratio,small,area_bin,aspect_bin,width_bin,height_bin
447,7,0000117_00112_d_0000087.jpg,1,pedestrian,12.000640000000004,26.000055000000003,312.01730003520015,0.00029990128800000014,0.4615621005417105,True,large_small,very_tall,8_16px,16_32px
448,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.00024000000002,30.00024000000002,390.01032005760084,0.0003748657440000008,0.43333786663040064,True,large_small,very_tall,8_16px,16_32px
449,7,0000117_00112_d_0000087.jpg,1,pedestrian,10.999680000000012,21.999870000000016,241.99153004160044,0.00023259470400000042,0.49998840902241715,True,small,very_tall,8_16px,16_32px
450,7,0000117_00112_d_0000087.jpg,1,pedestrian,10.999679999999984,26.99991000000003,296.9903700287999,0.0002854578719999999,0.40739691354526636,True,large_small,very_tall,8_16px,16_32px
451,7,0000117_00112_d_0000087.jpg,1,pedestrian,12.000640000000004,31.999950000000013,384.0198799680003,0.00036910792000000026,0.3750205859696656,True,large_small,very_tall,8_16px,16_32px
452,7,0000117_00112_d_0000087.jpg,1,pedestrian,17.999600000000015,37.99984499999999,683.9820100620004,0.0006574221550000004,0.4736756163084354,True,large_small,very_tall,16_32px,32_64px
453,7,0000117_00112_d_0000087.jpg,1,pedestrian,12.000640000000004,31.999950000000013,384.0198799680003,0.00036910792000000026,0.3750205859696656,True,large_small,very_tall,8_16px,16_32px
454,7,0000117_00112_d_0000087.jpg,1,pedestrian,10.999679999999984,31.000094999999988,340.99112496959935,0.0003277500239999994,0.3548272997227908,True,large_small,very_tall,8_16px,16_32px
455,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.000239999999991,32.99980499999998,429.00538495319944,0.00041234658299999947,0.3939489945470889,True,large_small,very_tall,8_16px,32_64px
456,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.000239999999962,27.999764999999996,364.0036649435989,0.0003498689589999989,0.46429818250260185,True,large_small,very_tall,8_16px,16_32px
457,7,0000117_00112_d_0000087.jpg,1,pedestrian,14.999439999999993,32.99980500000001,494.9785951091999,0.0004757579729999999,0.4545311707144933,True,large_small,very_tall,8_16px,32_64px
458,7,0000117_00112_d_0000087.jpg,1,pedestrian,17.00000000000003,36.000135,612.002295000001,0.000588237500000001,0.47222045139553026,True,large_small,very_tall,16_32px,32_64px
459,7,0000117_00112_d_0000087.jpg,1,pedestrian,10.000079999999969,25.000200000000007,250.00400001599928,0.0002402960399999993,0.39999999999999863,True,small,very_tall,8_16px,16_32px
460,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.999840000000006,28.999619999999993,405.9900400608001,0.0003902249520000001,0.4827594292614872,True,large_small,very_tall,8_16px,16_32px
461,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.00024000000002,32.99980500000001,429.00538495320075,0.0004123465830000007,0.3939489945470895,True,large_small,very_tall,8_16px,32_64px
462,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.999840000000006,31.999949999999984,447.99418000799994,0.00043059801999999995,0.437495683587006,True,large_small,very_tall,8_16px,16_32px
463,7,0000117_00112_d_0000087.jpg,1,pedestrian,10.999680000000012,28.999619999999993,318.9865401216003,0.0003065999040000003,0.37930428053884896,True,large_small,very_tall,8_16px,16_32px
464,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.000239999999991,32.99980499999998,429.00538495319944,0.00041234658299999947,0.3939489945470889,True,large_small,very_tall,8_16px,32_64px
465,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.000239999999991,30.00023999999999,390.0103200575996,0.0003748657439999996,0.43333786663040014,True,large_small,very_tall,8_16px,16_32px
466,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.000239999999991,31.999949999999984,416.0070299879995,0.0003998529699999995,0.4062581347783355,True,large_small,very_tall,8_16px,16_32px
467,7,0000117_00112_d_0000087.jpg,1,pedestrian,10.999679999999984,25.0002,274.9941999359996,0.0002643158399999996,0.43998368013055833,True,large_small,very_tall,8_16px,16_32px
468,7,0000117_00112_d_0000087.jpg,1,pedestrian,13.000239999999991,26.999909999999993,351.0053099783997,0.0003373753459999997,0.4814919753436213,True,large_small,very_tall,8_16px,16_32px
469,7,0000117_00112_d_0000087.jpg,4,car,33.999999999999886,18.9999225,645.9973649999979,0.0006209124999999979,1.7894809834092684,True,large_small,wide,32_64px,16_32px
470,7,0000117_00112_d_0000087.jpg,10,motor,71.00016000000005,40.0003200000001,2840.0291200512092,0.002729747328000009,1.774989800081596,False,out_of_range,wide,64px_plus,32_64px
471,7,0000117_00112_d_0000087.jpg,2,people,36.00055999999984,52.99996499999986,1908.0284199803864,0.001833937350999987,0.6792562976220821,False,out_of_range,tall,32_64px,32_64px
472,7,0000117_00112_d_0000087.jpg,2,people,24.999519999999848,45.00036,1124.9873998271933,0.0010813027679999936,0.555540444565329,False,out_of_range,tall,16_32px,32_64px
473,8,0000117_02708_d_0000090.jpg,4,car,116.99943999999994,63.00004499999994,7370.969984974789,0.00708474623699999,1.8571326417306533,False,out_of_range,wide,64px_plus,32_64px
474,8,0000117_02708_d_0000090.jpg,4,car,85.0,70.99965000000009,6034.970250000008,0.005800625000000007,1.1971890002274643,False,out_of_range,near_square,64px_plus,64px_plus
475,8,0000117_02708_d_0000090.jpg,4,car,63.00064000000003,46.000215000000026,2898.042985137603,0.002785508444000003,1.3695727291709396,False,out_of_range,wide,32_64px,32_64px
476,8,0000117_02708_d_0000090.jpg,4,car,63.00064000000009,36.99999,2331.0230499936033,0.002240506584000003,1.7027204601947215,False,out_of_range,wide,32_64px,32_64px
477,8,0000117_02708_d_0000090.jpg,6,truck,91.99992000000009,72.00027,6624.019079978407,0.006366800346000006,1.2777718750221365,False,out_of_range,near_square,64px_plus,64px_plus
478,8,0000117_02708_d_0000090.jpg,8,awning-tricycle,63.000639999999976,58.000005000000044,3654.037435003201,0.003512146708000001,1.0862178373950129,False,out_of_range,near_square,32_64px,32_64px
479,8,0000117_02708_d_0000090.jpg,5,van,75.99951999999996,42.999885000000006,3267.9706200551987,0.0031410713379999987,1.7674354245365993,False,out_of_range,wide,64px_plus,32_64px
480,8,0000117_02708_d_0000090.jpg,1,pedestrian,20.99976000000015,42.999885000000006,902.9872650276067,0.0008679231690000064,0.48836781772788806,True,large_small,very_tall,16_32px,32_64px
481,8,0000117_02708_d_0000090.jpg,1,pedestrian,20.00016000000005,42.999885000000006,860.0045799816023,0.0008266095540000022,0.4651212439289093,True,large_small,very_tall,16_32px,32_64px
482,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.999840000000063,36.000135,503.9961299784023,0.00048442534600000217,0.3888829861332482,True,large_small,very_tall,8_16px,32_64px
483,8,0000117_02708_d_0000090.jpg,1,pedestrian,23.99991999999986,56.00029499999988,1344.0025999763893,0.0012918133409999897,0.4285677423663556,False,out_of_range,very_tall,16_32px,32_64px
484,8,0000117_02708_d_0000090.jpg,1,pedestrian,23.99992000000009,42.00003000000004,1007.9973599976046,0.0009688555940000044,0.571426258505055,True,large_small,tall,16_32px,32_64px
485,8,0000117_02708_d_0000090.jpg,1,pedestrian,21.999360000000024,47.999925000000076,1055.9676300480028,0.0010149631200000026,0.45832071612611874,False,out_of_range,very_tall,16_32px,32_64px
486,8,0000117_02708_d_0000090.jpg,1,pedestrian,16.999999999999773,49.999634999999955,849.9937949999879,0.0008169874999999884,0.3400024820181145,True,large_small,very_tall,16_32px,32_64px
487,8,0000117_02708_d_0000090.jpg,1,pedestrian,19.00055999999995,32.99980500000004,627.0147748907991,0.0006026670269999991,0.5757779477787802,True,large_small,tall,16_32px,32_64px
488,8,0000117_02708_d_0000090.jpg,1,pedestrian,10.000079999999798,33.99966000000006,339.9993199727938,0.000326796731999994,0.2941229412294058,True,large_small,very_tall,8_16px,32_64px
489,8,0000117_02708_d_0000090.jpg,1,pedestrian,19.00055999999995,43.99974000000003,836.0196998543984,0.0008035560359999984,0.4318334608340853,True,large_small,very_tall,16_32px,32_64px
490,8,0000117_02708_d_0000090.jpg,1,pedestrian,23.000319999999874,46.00021499999997,1058.0196650687935,0.0010169354719999938,0.5000046195436236,False,out_of_range,tall,16_32px,32_64px
491,8,0000117_02708_d_0000090.jpg,1,pedestrian,17.0,52.999964999999975,900.9994049999996,0.0008660124999999996,0.32075492880042483,True,large_small,very_tall,16_32px,32_64px
492,8,0000117_02708_d_0000090.jpg,1,pedestrian,21.99935999999991,47.000069999999994,1033.9714599551958,0.000993821087999996,0.46807079223498843,False,out_of_range,very_tall,16_32px,32_64px
493,8,0000117_02708_d_0000090.jpg,1,pedestrian,20.000160000000164,42.00003000000004,840.0073200048076,0.0008073888120000073,0.47619394557575667,True,large_small,very_tall,16_32px,32_64px
494,8,0000117_02708_d_0000090.jpg,1,pedestrian,17.0,40.000320000000045,680.0054400000008,0.0006536000000000008,0.4249966000271993,True,large_small,very_tall,16_32px,32_64px
495,8,0000117_02708_d_0000090.jpg,1,pedestrian,17.0,36.00013499999994,612.0022949999991,0.0005882374999999991,0.4722204513955302,True,large_small,very_tall,16_32px,32_64px
496,8,0000117_02708_d_0000090.jpg,1,pedestrian,16.0003999999999,41.000174999999956,656.0192000699952,0.0006305451749999954,0.39025199282685785,True,large_small,very_tall,16_32px,32_64px
497,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.999840000000177,35.00028000000003,489.9983199552066,0.00047097108800000636,0.3999922286336042,True,large_small,very_tall,8_16px,32_64px
498,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999976,35.000279999999975,420.02576017919887,0.0004037156479999989,0.3428726855899434,True,large_small,very_tall,8_16px,32_64px
499,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.000240000000076,27.999764999999968,364.00366494360173,0.0003498689590000017,0.4642981825026064,True,large_small,very_tall,8_16px,16_32px
500,8,0000117_02708_d_0000090.jpg,2,people,13.000240000000304,26.000054999999975,338.0069550132076,0.00032488173300000727,0.5000081730596461,True,large_small,tall,8_16px,16_32px
501,8,0000117_02708_d_0000090.jpg,2,people,19.00055999999995,25.000200000000063,475.017800112,0.00045657228,0.7600163198694372,True,large_small,near_square,16_32px,16_32px
502,8,0000117_02708_d_0000090.jpg,7,tricycle,51.9996000000001,35.000279999999975,1820.0005598880023,0.0017493277200000023,1.4856909716150881,False,out_of_range,wide,32_64px,32_64px
503,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.999840000000177,32.99980499999998,461.99199003120555,0.00044405227800000535,0.4242400826307969,True,large_small,very_tall,8_16px,32_64px
504,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999976,37.99984499999999,456.022459900799,0.000438314551999999,0.3158076039520682,True,large_small,very_tall,8_16px,32_64px
505,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.99983999999995,37.99984499999994,531.9917500247972,0.0005113338619999973,0.3684183448643007,True,large_small,very_tall,8_16px,32_64px
506,8,0000117_02708_d_0000090.jpg,1,pedestrian,14.999439999999822,42.00002999999998,629.9769299831922,0.0006055141579999926,0.3571292687171849,True,large_small,very_tall,8_16px,32_64px
507,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999976,31.000095000000016,372.02098006079945,0.0003575749519999995,0.3871162330308978,True,large_small,very_tall,8_16px,16_32px
508,8,0000117_02708_d_0000090.jpg,1,pedestrian,10.999680000000126,31.999950000000013,351.98921001600417,0.000338321040000004,0.343740537094593,True,large_small,very_tall,8_16px,16_32px
509,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999976,25.000200000000007,300.0184001279995,0.0002883683199999995,0.48002175982592027,True,large_small,very_tall,8_16px,16_32px
510,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999748,22.999724999999984,276.011419823994,0.00026529355999999423,0.5217731951142789,True,large_small,tall,8_16px,16_32px
511,8,0000117_02708_d_0000090.jpg,1,pedestrian,10.999680000000126,24.00034499999998,263.99611488960284,0.0002537448240000027,0.45831341174471174,True,large_small,very_tall,8_16px,16_32px
512,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999976,25.000200000000035,300.0184001279998,0.0002883683199999998,0.48002175982591977,True,large_small,very_tall,8_16px,16_32px
513,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999748,27.999764999999996,336.0150998495929,0.00032296722399999316,0.4285978828750795,True,large_small,very_tall,8_16px,16_32px
514,8,0000117_02708_d_0000090.jpg,1,pedestrian,16.0003999999999,33.999660000000034,544.0081598639971,0.0005228836599999972,0.47060470604705706,True,large_small,very_tall,16_32px,32_64px
515,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.000240000000076,32.99980499999998,429.0053849532023,0.0004123465830000022,0.39394899454709154,True,large_small,very_tall,8_16px,32_64px
516,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999976,26.000055000000003,312.0173000351994,0.00029990128799999943,0.46156210054170943,True,large_small,very_tall,8_16px,16_32px
517,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.99983999999995,33.999660000000034,475.98980005439876,0.00045750653599999883,0.4117641176411745,True,large_small,very_tall,8_16px,32_64px
518,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.999840000000063,31.00009499999996,433.9963699848014,0.0004171437620000013,0.4516063579805185,True,large_small,very_tall,8_16px,16_32px
519,8,0000117_02708_d_0000090.jpg,1,pedestrian,9.000480000000039,22.999725000000012,207.008564868001,0.00019897017000000097,0.3913298963357185,True,small,very_tall,8_16px,16_32px
520,8,0000117_02708_d_0000090.jpg,1,pedestrian,6.999919999999975,15.000119999999981,104.99963999039949,0.00010092237599999951,0.46665760007253165,True,small,very_tall,0_8px,8_16px
521,8,0000117_02708_d_0000090.jpg,1,pedestrian,9.000480000000039,21.99986999999996,198.00938993760047,0.00019032044400000046,0.40911514477131256,True,small,very_tall,8_16px,16_32px
522,8,0000117_02708_d_0000090.jpg,1,pedestrian,10.999680000000126,27.999764999999996,307.9884550752035,0.00029602888800000333,0.3928490114113503,True,large_small,very_tall,8_16px,16_32px
523,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999862,27.999764999999996,336.0150998495961,0.00032296722399999624,0.42859788287508355,True,large_small,very_tall,8_16px,16_32px
524,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.999840000000063,19.00030499999997,266.00122995120074,0.0002556720780000007,0.7368218562807326,True,large_small,tall,8_16px,16_32px
525,8,0000117_02708_d_0000090.jpg,1,pedestrian,10.999680000000126,26.999910000000057,296.990370028804,0.00028545787200000386,0.4073969135452712,True,large_small,very_tall,8_16px,16_32px
526,8,0000117_02708_d_0000090.jpg,1,pedestrian,10.999680000000126,24.00034499999998,263.99611488960284,0.0002537448240000027,0.45831341174471174,True,large_small,very_tall,8_16px,16_32px
527,8,0000117_02708_d_0000090.jpg,1,pedestrian,12.000639999999976,30.00024000000002,360.0220801535995,0.00034604198399999954,0.4000181331882668,True,large_small,very_tall,8_16px,16_32px
528,8,0000117_02708_d_0000090.jpg,1,pedestrian,7.999519999999848,26.999910000000057,215.98632004319634,0.00020759930799999648,0.296279506116866,True,small,very_tall,0_8px,16_32px
529,8,0000117_02708_d_0000090.jpg,1,pedestrian,10.99968000000024,28.999619999999965,318.98654012160654,0.00030659990400000626,0.3793042805388572,True,large_small,very_tall,8_16px,16_32px
530,8,0000117_02708_d_0000090.jpg,1,pedestrian,9.000479999999925,28.999619999999965,261.0104998175975,0.0002508751439999976,0.3103654461679131,True,large_small,very_tall,8_16px,16_32px
531,8,0000117_02708_d_0000090.jpg,1,pedestrian,9.000479999999925,32.99980499999998,297.01408490639733,0.00028548066599999746,0.2727434298475379,True,large_small,very_tall,8_16px,32_64px
532,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.99983999999995,26.000055000000003,363.99660999119874,0.0003498621779999988,0.5384542455775554,True,large_small,tall,8_16px,16_32px
533,8,0000117_02708_d_0000090.jpg,1,pedestrian,10.999680000000126,26.999910000000057,296.990370028804,0.00028545787200000386,0.4073969135452712,True,large_small,very_tall,8_16px,16_32px
534,8,0000117_02708_d_0000090.jpg,2,people,12.000639999999976,26.000054999999975,312.01730003519907,0.0002999012879999991,0.46156210054170993,True,large_small,very_tall,8_16px,16_32px
535,8,0000117_02708_d_0000090.jpg,10,motor,33.999999999999886,26.999910000000057,917.9969399999989,0.0008823499999999989,1.2592634568041083,True,large_small,near_square,32_64px,16_32px
536,8,0000117_02708_d_0000090.jpg,7,tricycle,40.0003200000001,25.000200000000035,1000.016000064004,0.0009611841600000038,1.6000000000000019,True,large_small,wide,32_64px,16_32px
537,8,0000117_02708_d_0000090.jpg,4,car,43.000479999999925,31.99995000000004,1376.0132099759994,0.0013225809399999993,1.343767099636089,False,out_of_range,wide,32_64px,16_32px
538,8,0000117_02708_d_0000090.jpg,4,car,31.999439999999936,31.000094999999988,991.9856799467976,0.0009534656669999977,1.0322368366935633,True,large_small,near_square,16_32px,16_32px
539,8,0000117_02708_d_0000090.jpg,4,car,48.99944000000005,28.99962000000002,1420.9651402128025,0.0013657873320000024,1.6896580024152046,False,out_of_range,wide,32_64px,16_32px
540,8,0000117_02708_d_0000090.jpg,4,car,44.00007999999991,24.00034499999998,1056.017100027597,0.0010150106689999971,1.8333103128309174,False,out_of_range,wide,32_64px,16_32px
541,8,0000117_02708_d_0000090.jpg,4,car,30.000240000000076,30.000239999999962,900.0144000576012,0.0008650657440000011,1.0000000000000038,True,large_small,near_square,16_32px,16_32px
542,8,0000117_02708_d_0000090.jpg,1,pedestrian,36.00056000000001,67.0002300000001,2412.0458001288043,0.002318383122000004,0.5373199465136157,False,out_of_range,tall,32_64px,64px_plus
543,8,0000117_02708_d_0000090.jpg,1,pedestrian,38.999359999999996,70.99965000000009,2768.9409102240033,0.0026614195600000033,0.5492894683283642,False,out_of_range,tall,32_64px,64px_plus
544,8,0000117_02708_d_0000090.jpg,1,pedestrian,27.000080000000025,68.00008500000001,1836.007735006802,0.001764713317000002,0.3970595036756207,False,out_of_range,very_tall,16_32px,64px_plus
545,8,0000117_02708_d_0000090.jpg,1,pedestrian,27.999679999999984,43.999739999999974,1231.9786400831986,0.0011841394079999987,0.6363601239461869,False,out_of_range,tall,16_32px,32_64px
546,8,0000117_02708_d_0000090.jpg,1,pedestrian,24.999520000000018,58.00000499999999,1449.9722849976008,0.0013936680940000007,0.4310261697391237,False,out_of_range,very_tall,16_32px,32_64px
547,8,0000117_02708_d_0000090.jpg,1,pedestrian,24.999520000000018,52.99996500000003,1324.9736850168017,0.0012735233420000016,0.4716893680967526,False,out_of_range,very_tall,16_32px,32_64px
548,8,0000117_02708_d_0000090.jpg,1,pedestrian,23.000319999999988,68.00008500000001,1564.0237150271994,0.0015032907679999993,0.3382395772005283,False,out_of_range,very_tall,16_32px,64px_plus
549,8,0000117_02708_d_0000090.jpg,1,pedestrian,30.999839999999992,67.00023000000004,2076.9964099632007,0.0019963441080000006,0.4626825907911058,False,out_of_range,very_tall,16_32px,64px_plus
550,8,0000117_02708_d_0000090.jpg,1,pedestrian,27.999679999999998,68.99993999999992,1931.9762400191978,0.001856955247999998,0.4057928166314352,False,out_of_range,very_tall,16_32px,64px_plus
551,8,0000117_02708_d_0000090.jpg,1,pedestrian,37.000159999999966,53.99982000000011,1998.0019799712024,0.0019204171280000023,0.6851904321162531,False,out_of_range,tall,32_64px,32_64px
552,8,0000117_02708_d_0000090.jpg,1,pedestrian,31.99944000000005,70.99965000000003,2271.9490401960047,0.0021837264900000045,0.4506985597816332,False,out_of_range,very_tall,16_32px,64px_plus
553,8,0000117_02708_d_0000090.jpg,1,pedestrian,29.000640000000004,67.00022999999999,1943.0495501471999,0.001867598568,0.4328438872523275,False,out_of_range,very_tall,16_32px,64px_plus
554,8,0000117_02708_d_0000090.jpg,1,pedestrian,19.00056,73.99998000000005,1406.041059988801,0.0013514427720000008,0.25676439372010623,False,out_of_range,very_tall,16_32px,64px_plus
555,8,0000117_02708_d_0000090.jpg,1,pedestrian,36.00056000000001,72.00026999999994,2592.0500401511986,0.002491397577999999,0.5000059027556429,False,out_of_range,tall,32_64px,64px_plus
556,8,0000117_02708_d_0000090.jpg,2,people,20.000160000000278,54.99967500000014,1100.0022999480182,0.0010572878700000174,0.3636414215174949,False,out_of_range,very_tall,16_32px,32_64px
557,8,0000117_02708_d_0000090.jpg,2,people,40.999919999999975,45.00035999999989,1845.0111599711943,0.0017733671279999946,0.911102044516979,False,out_of_range,near_square,32_64px,32_64px
558,8,0000117_02708_d_0000090.jpg,10,motor,77.00048000000015,61.000335000000064,4697.055075160814,0.004514662702000014,1.2622960185382601,False,out_of_range,near_square,64px_plus,32_64px
559,8,0000117_02708_d_0000090.jpg,4,car,54.999759999999924,38.99970000000002,2144.974140071998,0.0020616821799999984,1.4102611045725966,False,out_of_range,wide,32_64px,32_64px
560,8,0000117_02708_d_0000090.jpg,4,car,40.999919999999975,15.99997500000002,655.9976950020005,0.0006305245050000004,2.562499003904689,True,large_small,very_wide,32_64px,8_16px
561,8,0000117_02708_d_0000090.jpg,4,car,29.000639999999976,26.00005499999999,754.018235035199,0.0007247387879999991,1.115406871254695,True,large_small,near_square,16_32px,16_32px
562,8,0000117_02708_d_0000090.jpg,4,car,27.000080000000025,16.999830000000003,458.9967699864005,0.0004411733660000005,1.5882558825588269,True,large_small,wide,16_32px,16_32px
563,8,0000117_02708_d_0000090.jpg,4,car,36.00056000000001,32.999804999999995,1188.0114598908,0.001141879527,1.0909325070254208,False,out_of_range,near_square,32_64px,32_64px
564,8,0000117_02708_d_0000090.jpg,2,people,23.000319999999988,40.00031999999993,920.0201601023979,0.000884294655999998,0.5750033999728009,True,large_small,tall,16_32px,32_64px
565,8,0000117_02708_d_0000090.jpg,10,motor,36.00055999999995,46.00021499999991,1656.0335001203946,0.0015917277009999948,0.7826172116804241,False,out_of_range,near_square,32_64px,32_64px
566,8,0000117_02708_d_0000090.jpg,2,people,16.000400000000127,24.00034499999998,384.01512013800277,0.00036910334500000265,0.6666737498981844,True,large_small,tall,16_32px,16_32px
567,8,0000117_02708_d_0000090.jpg,10,motor,33.00040000000001,28.999619999999965,956.9990598479992,0.0009198376199999992,1.137959738782786,True,large_small,near_square,32_64px,16_32px
568,8,0000117_02708_d_0000090.jpg,10,motor,19.00055999999995,22.999724999999955,437.007654845998,0.00042003811499999804,0.8261211818836959,True,large_small,near_square,16_32px,16_32px
569,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.999840000000063,22.999724999999984,321.9924700440012,0.00030948911000000116,0.6086959735388172,True,large_small,tall,8_16px,16_32px
570,8,0000117_02708_d_0000090.jpg,1,pedestrian,13.99983999999995,31.999949999999984,447.9941800079981,0.0004305980199999982,0.43749568358700425,True,large_small,very_tall,8_16px,16_32px
571,8,0000117_02708_d_0000090.jpg,1,pedestrian,10.999680000000126,22.999724999999984,252.98961508800272,0.00024316572000000262,0.4782526747602475,True,small,very_tall,8_16px,16_32px
572,8,0000117_02708_d_0000090.jpg,4,car,44.00008000000014,25.000200000000007,1100.0108000160037,0.0010572960400000036,1.7599891200870443,False,out_of_range,wide,32_64px,16_32px
573,9,0000153_01601_d_0000001.jpg,9,bus,74.99999999999994,126.99990000000003,9524.992499999995,0.01837382812499999,0.5905516461036577,False,out_of_range,tall,64px_plus,64px_plus
574,9,0000153_01601_d_0000001.jpg,4,car,15.0,14.000040000000013,210.0006000000002,0.00040509375000000034,1.071425510212827,True,small,near_square,8_16px,8_16px
575,9,0000153_01601_d_0000001.jpg,4,car,13.000319999999988,10.000259999999997,130.00658008319985,0.0002507842979999997,1.299998200046798,True,small,near_square,8_16px,8_16px
576,9,0000153_01601_d_0000001.jpg,4,car,7.999680000000069,9.00018,71.99855994240062,0.0001388861110000012,0.8888355566222085,True,small,near_square,0_8px,8_16px
577,9,0000153_01601_d_0000001.jpg,4,car,10.000320000000045,9.00018,90.00468005760041,0.00017362013900000078,1.111124444177788,True,small,near_square,8_16px,8_16px
578,9,0000153_01601_d_0000001.jpg,4,car,7.000319999999988,9.000179999999972,63.00414005759969,0.00012153576399999941,0.7777977773777869,True,very_small,near_square,0_8px,8_16px
579,9,0000153_01601_d_0000001.jpg,9,bus,10.999679999999955,10.000259999999969,109.9996599167992,0.00021219070199999845,1.099939401575558,True,small,near_square,8_16px,8_16px
580,9,0000153_01601_d_0000001.jpg,4,car,7.000320000000045,7.000019999999978,49.00238000640016,9.452619600000031e-05,1.000042857020418,True,very_small,near_square,0_8px,0_8px
581,9,0000153_01601_d_0000001.jpg,4,car,7.000320000000045,5.999939999999981,42.00149998080013,8.102141200000026e-05,1.1667316673166843,True,very_small,near_square,0_8px,0_8px
582,9,0000153_01601_d_0000001.jpg,10,motor,10.999680000000012,18.999900000000025,208.9928200320005,0.000403149730000001,0.5789335733345964,True,small,tall,8_16px,16_32px
583,9,0000153_01601_d_0000001.jpg,10,motor,10.999680000000012,18.99989999999997,208.99282003199988,0.0004031497299999998,0.578933573334598,True,small,tall,8_16px,16_32px
584,9,0000153_01601_d_0000001.jpg,10,motor,15.0,17.999820000000057,269.99730000000085,0.0005208281250000017,0.8333416667499982,True,large_small,near_square,8_16px,16_32px
585,9,0000153_01601_d_0000001.jpg,10,motor,7.000319999999988,10.000260000000026,70.00502008320007,0.00013504054800000012,0.7000137996412064,True,small,tall,0_8px,8_16px
586,9,0000153_01601_d_0000001.jpg,10,motor,7.999679999999898,9.00018,71.99855994239908,0.00013888611099999824,0.8888355566221896,True,small,near_square,0_8px,8_16px
587,9,0000153_01601_d_0000001.jpg,10,motor,6.000000000000114,8.000100000000032,48.0006000000011,9.259375000000213e-05,0.7499906251171973,True,very_small,tall,0_8px,8_16px
588,9,0000153_01601_d_0000001.jpg,10,motor,7.999679999999898,7.000020000000006,55.99791999359934,0.00010802067899999872,1.1428081634052318,True,very_small,near_square,0_8px,0_8px
589,9,0000153_01601_d_0000001.jpg,10,motor,7.999679999999898,8.000099999999975,63.998239967998984,0.00012345339499999803,0.9999475006562323,True,very_small,near_square,0_8px,8_16px
590,9,0000153_01601_d_0000001.jpg,10,motor,7.000319999999988,11.999879999999962,84.00299996159958,0.0001620428239999992,0.5833658336583374,True,small,tall,0_8px,8_16px
591,9,0000153_01601_d_0000001.jpg,7,tricycle,19.999680000000012,25.99992000000003,519.990080025601,0.0010030672840000017,0.7692208283717792,True,large_small,near_square,16_32px,16_32px
592,9,0000153_01601_d_0000001.jpg,1,pedestrian,13.999680000000012,31.999859999999956,447.98780004479977,0.0008641739969999996,0.43749191402712484,True,large_small,very_tall,8_16px,16_32px
593,9,0000153_01601_d_0000001.jpg,2,people,12.0,14.000039999999956,168.00047999999947,0.000324074999999999,0.857140408170265,True,small,near_square,8_16px,8_16px
594,9,0000153_01601_d_0000001.jpg,2,people,16.999680000000012,24.99983999999995,424.98928005119944,0.0008198095679999989,0.6799915519459343,True,large_small,tall,16_32px,16_32px
595,9,0000153_01601_d_0000001.jpg,2,people,10.000319999999988,16.99974000000003,170.0028399168001,0.0003279375770000002,0.5882631146123394,True,small,tall,8_16px,16_32px
596,9,0000153_01601_d_0000001.jpg,2,people,9.0,17.99982,161.99838,0.00031249687499999997,0.5000050000500005,True,small,tall,8_16px,16_32px
597,9,0000153_01601_d_0000001.jpg,1,pedestrian,10.999680000000012,21.000059999999962,230.99393998079984,0.00044559016199999967,0.5237927891634611,True,small,tall,8_16px,16_32px
598,9,0000153_01601_d_0000001.jpg,2,people,21.000000000000007,34.00002000000006,714.0004200000016,0.001377315625000003,0.6176466955019428,True,large_small,tall,16_32px,32_64px
599,9,0000153_01601_d_0000001.jpg,10,motor,28.000320000000002,37.99980000000005,1064.0065599360014,0.0020524817900000026,0.7368544044968649,False,out_of_range,tall,16_32px,32_64px
